,name,url,rating,coordinates.latitude,coordinates.longitude,location.city
608,Mercure le President Biarritz Centre,https://www.yelp.com/biz/mercure-le-president-biarritz-centre-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.4816777,-1.5598115,Biarritz
609,Hôtel de l'Océan,https://www.yelp.com/biz/h%C3%B4tel-de-l-oc%C3%A9an-biarritz-5?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,43.4828,-1.56417,Biarritz
610,Hotel Sofitel Biarritz Le Miramar Thalassa,https://www.yelp.com/biz/hotel-sofitel-biarritz-le-miramar-thalassa-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.4879,-1.5544204,Biarritz
611,Le Petit Hôtel,https://www.yelp.com/biz/le-petit-h%C3%B4tel-biarritz-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.482856,-1.559499,Biarritz
612,Hôtel Au Bon Coin,https://www.yelp.com/biz/h%C3%B4tel-au-bon-coin-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.482232,-1.554439,Biarritz
613,La Maison Du Lierre,https://www.yelp.com/biz/la-maison-du-lierre-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.4801519,-1.5606259,Biarritz
614,Café de Paris,https://www.yelp.com/biz/caf%C3%A9-de-paris-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.4830681,-1.5613009,Biarritz
615,Hôtel Georges VI,https://www.yelp.com/biz/h%C3%B4tel-georges-vi-biarritz-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.4821,-1.56635,Biarritz
616,Grand Tonic Hôtel Biarritz,https://www.yelp.com/biz/grand-tonic-h%C3%B4tel-biarritz-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.4845569,-1.5570072,Biarritz
617,hôtel edouard VII,https://www.yelp.com/biz/h%C3%B4tel-edouard-vii-biarritz-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.4820126,-1.5598188,Biarritz
618,Hôtel Alcyon,https://www.yelp.com/biz/h%C3%B4tel-alcyon-biarritz-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.48178,-1.55746,Biarritz
619,BEST WESTERN PLUS Hotel Karitza,https://www.yelp.com/biz/best-western-plus-hotel-karitza-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.4784203,-1.55574,Biarritz
620,Hôtel Maïtagaria,https://www.yelp.com/biz/h%C3%B4tel-ma%C3%AFtagaria-biarritz-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.4788863,-1.5606399,Biarritz
621,Florida,https://www.yelp.com/biz/florida-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.48213,-1.56407,Biarritz
622,Au Saint James,https://www.yelp.com/biz/au-saint-james-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.481337,-1.5629858,Biarritz
623,Hôtel Oxo,https://www.yelp.com/biz/h%C3%B4tel-oxo-biarritz-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.4817648,-1.5546071,Biarritz
624,Hudson Plaza Motel,https://www.yelp.com/biz/hudson-plaza-motel-bayonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.5,40.6965200811948,-74.1059259996618,Bayonne
625,Hotel Richmond,https://www.yelp.com/biz/hotel-richmond-staten-island?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,40.63994,-74.07625,Staten Island
626,Hotel Bark Ave,https://www.yelp.com/biz/hotel-bark-ave-new-york-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,40.79064,-73.94787,New York
627,Cityami,https://www.yelp.com/biz/cityami-new-york?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,40.720087,-74.000892,New York
628,Celebrity Pets Hotel,https://www.yelp.com/biz/celebrity-pets-hotel-midtown-manhattan?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,40.7641468615837,-73.9885565338379,Midtown Manhattan
629,Hôtel François 1er,https://www.yelp.com/biz/h%C3%B4tel-fran%C3%A7ois-1er-la-rochelle?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,46.1610308,-1.1521141,La Rochelle
630,Hôtel Les Brises,https://www.yelp.com/biz/h%C3%B4tel-les-brises-la-rochelle-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,46.1529292875655,-1.17415905026246,La Rochelle
631,B&B Hôtel la Rochelle Centre,https://www.yelp.com/biz/b-et-b-h%C3%B4tel-la-rochelle-centre-la-rochelle-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,46.154541,-1.14421,La Rochelle
632,Best Western Masqhotel La Rochelle,https://www.yelp.com/biz/best-western-masqhotel-la-rochelle-la-rochelle?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,46.15498,-1.145297,La Rochelle
633,Hôtel de La Plage,https://www.yelp.com/biz/h%C3%B4tel-de-la-plage-ch%C3%A2telaillon-plage?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,46.0743,-1.09331,Châtelaillon Plage
634,Les Gens de Mer,https://www.yelp.com/biz/les-gens-de-mer-la-rochelle?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,46.154137,-1.147613,La Rochelle
635,Le Clos Saint-Martin,https://www.yelp.com/biz/le-clos-saint-martin-st-martin-de-re?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,46.20479,-1.37287,St Martin De Re
636,Hôtel Ibis,https://www.yelp.com/biz/h%C3%B4tel-ibis-la-rochelle?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,46.1581,-1.15364,La Rochelle
637,Clarion Collection Hôtel les Flots,https://www.yelp.com/biz/clarion-collection-h%C3%B4tel-les-flots-ch%C3%A2telaillon-plage?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,46.0749236,-1.0934058,Châtelaillon Plage
638,Hôtel du Port,https://www.yelp.com/biz/h%C3%B4tel-du-port-saint-martin-de-r%C3%A9-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,46.20488,-1.36892,Saint Martin De Ré
639,Ibis Vieux Port,https://www.yelp.com/biz/ibis-vieux-port-la-rochelle?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,46.155901,-1.148563,La Rochelle
640,Hôtel Altica la Rochelle,https://www.yelp.com/biz/h%C3%B4tel-altica-la-rochelle-rochelle-la-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,46.1600767,-1.1774721,Rochelle (La)
641,Hotel Restaurant La Barbette,https://www.yelp.com/biz/hotel-restaurant-la-barbette-st-martin-de-r%C3%A9?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,46.2054938,-1.3661823,St Martin de Ré
642,Hotel Le Grand Large,https://www.yelp.com/biz/hotel-le-grand-large-rivedoux-plage-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,46.15601,-1.26825,Rivedoux Plage
643,Hôtel La Jetée,https://www.yelp.com/biz/h%C3%B4tel-la-jet%C3%A9e-saint-martin-de-r%C3%A9?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,46.2054787,-1.3663385,Saint-Martin-De-Ré
644,Hôtel Les 3 Iles,https://www.yelp.com/biz/h%C3%B4tel-les-3-iles-ch%C3%A2telaillon-plage-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,46.0602469,-1.089928,Châtelaillon Plage
645,Formule 1,https://www.yelp.com/biz/formule-1-angoulins?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,46.1038659,-1.110261,Angoulins
646,La Baronnie Hôtel & Spa - L'Hôtel,https://www.yelp.com/biz/la-baronnie-h%C3%B4tel-et-spa-l-h%C3%B4tel-saint-martin-de-r%C3%A9?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,46.203825,-1.367237,Saint-Martin-De-Ré
647,Hôtel de la Marée - Ile de Ré,https://www.yelp.com/biz/h%C3%B4tel-de-la-mar%C3%A9e-ile-de-r%C3%A9-rivedoux-plage?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,46.16315,-1.2799,Rivedoux Plage
648,B&B Hôtel La Rochelle Angoulins Sur Mer,https://www.yelp.com/biz/b-et-b-h%C3%B4tel-la-rochelle-angoulins-sur-mer-angoulins?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,46.107156,-1.100867,Angoulins
